-3.071759512083860777e+00,-6.888331056058369026e-03
-2.987833540540037802e+00,-5.829285058710538536e-02
-8.089260956301831396e-01,-1.207153798383714810e-01
3.797923871885796610e-01,-1.209385835922644592e+00
-8.605031423965825432e-01,1.661679601600505804e-02
-1.545686891819849418e+00,4.530234526056407807e-02
-1.178968674836437636e+00,3.710930518237876563e-01
-3.447221107698687614e+00,-2.326491287080266201e-01
-2.761491322461601783e+00,-1.325643207113015032e-01
-3.492587830479479294e+00,4.278855157099526602e-02
-3.085082191957049247e+00,1.358478285934250351e-01
-3.843320705013649530e+00,-1.417181572750523533e-01
-4.113928103942198433e+00,2.662016646736814485e-02
-2.829114411707026377e+00,3.760474777875105670e-03
-1.357843296780966602e+00,2.928100939693824636e-02
-3.231813261790013048e-01,2.441603611440582855e-01
-8.579854708446261746e-01,-4.793516555095625464e-01
-1.690046584099530236e+00,4.508562375834079816e-02
-1.766983886116203051e+00,2.990880722410502179e-02
-2.462176889471741514e+00,9.723533200377064423e-02
-1.984972401218170868e+00,-8.126524795825391251e-03
-2.042190623871895205e+00,-1.917791350876778822e-01
-2.167849510921330491e+00,-1.528985286616738049e-01
-1.683923673525884679e+00,-3.606702049179306285e-02
-1.999952216432111962e+00,1.848989297662917419e-01
-9.036732606419975999e-01,1.390473132610252349e-02
-2.947905795353090719e-01,-3.565724696769532326e-02
-8.887295323475343789e-01,-8.724293457000427410e-02
-2.389617217049881503e+00,1.125265411894249973e-01
-1.709555250180347707e+00,3.531760245120912911e-01
-2.105951854425200942e+00,2.840369180594471965e-01
-2.631203586840316966e+00,-1.264398519186784309e-01
-1.586836575874870592e+00,-1.769188657752893412e-01
-2.389695961774462418e+00,-1.107657215988292893e-01
-2.363917806997302140e+00,-1.242148996554343215e-01
-1.387785589254542540e+00,8.042320103491192029e-02
-1.313316243117580884e+00,3.970114090227476189e-01
-2.346293952967783980e+00,1.983259326847032766e-01
-5.628025149357305246e-01,-1.362084854239646314e-01
-4.282487973625376254e-01,2.144677266111015279e-01
1.656218198146047316e+00,1.780386121370217012e+00
9.880559622135336451e-01,-3.554871762426517479e-02
1.693903318913454026e+00,-2.695730271301229330e-01
1.177800146814741655e+00,1.336760116393706510e-01
1.457528345758510646e+00,-1.837187555875068545e+00
1.103280469624349225e+00,1.879923163685906506e-01
7.546400060592711734e-01,-7.318039341455039315e-01
1.245653295010352712e-01,6.032454311538639757e-01
-1.010975721767636726e+00,1.538166861617128733e-01
-9.783292514544633667e-01,4.614077722022470740e-02
-1.549226365621219959e+00,-2.758105947707819583e-01
-2.127460808837278616e+00,-7.608137378200353906e-02
-1.701421161026935192e+00,-9.248173353271065336e-03
-2.595309751643569030e+00,6.459052363648357109e-02
-2.135578121437522015e+00,-3.408967892311986353e-02
-1.519577583178359559e+00,-1.943292354091691043e-01
-1.286855660825845238e+00,6.657653569383581438e-01
-4.824887960944024279e-02,-4.917162513268124591e-01
1.246341525087760971e+00,-8.481157653245406935e-01
1.486049140198447471e+00,-7.283945039607449268e-02
1.763228057934633553e+00,1.181223665935926120e-01
1.115675831237763482e+00,9.761925064703281807e-01
2.461968859939600129e+00,2.138872161246096582e+00
3.085547609861375662e+00,-4.887525907666362635e+00
2.489192915193087607e+00,-1.456985207929462345e-01
1.701227587978479505e+00,2.342644748493138973e+00
1.580026136081453814e+00,-7.113854398149800640e-02
1.015690439083660523e+00,1.077676430524298734e+00
1.173303398113209939e+00,1.197654986308763325e+00
1.582907303577368641e+00,-1.182956022053605283e+00
6.023562231154009350e-01,4.708288979575561695e-01
-2.260850307645111412e-01,6.325037317538293458e-01
2.575458907464970304e-01,-5.564094343988402747e-01
-1.243966880967113831e+00,-2.063786112894052185e-02
-1.322012578207728328e+00,5.296059706623141849e-01
-1.304789034688375482e+00,4.023214111875054733e-01
-1.381620825017784826e+00,-3.093163326502353372e-01
-8.957395916231543076e-01,-2.316273020054707490e-02
-4.209749564722669035e-01,6.476179839968961849e-01
-1.303180598257800638e+00,-3.878803107353261947e-01
-3.577243246394653520e-01,-9.108565533316859142e-01
-3.741539579260463877e-01,2.592558645750442925e-01
2.600933411803483808e-01,-4.848772510721868212e-01
-5.682771125110808175e-01,1.528657403421727901e-01
6.666571443173371359e-01,4.050865349647091440e-01
8.372512506524341092e-01,7.181060424310501400e-01
3.801632463200646406e+00,2.399019549727551048e+00
3.559058234227533202e+00,-1.598557802731084054e+00
3.362705923386394957e+00,2.036844310329173346e+00
3.165499510877257894e+00,4.229695235461733982e-01
4.170702595645913391e+00,7.766020121951625832e+00
3.725354518362946621e+00,2.034628234637193778e+00
4.678284132559062058e+00,1.470426363797318281e+01
4.342999078543302360e+00,6.645206647370064168e+00
3.361034938629241076e+00,-1.280686022116902967e+00
1.835344056543206648e+00,-2.150683784971047174e+00
2.644390988052844449e+00,-3.962747855104152839e-01
3.455653523090246537e+00,1.224685300328997029e+00
1.936735448370926260e+00,-9.322037317579040527e-01
1.289525592696644241e+00,4.254694419210769962e-01
